html_page_name,page_id,page_constant,page_mapping,action_id,action_constant,action_mapping,occurrences,distinct_quests,button_text_samples_zh
select7_1,3058,HTML_PAGE_SELECT7_1,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,1,1,继续听。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10255,HACTION_SET_SUCCEED,exact,22,22,结束对话。 | 采集化石标本。 | 结束调查。 | 移动到仓库建筑工地。 | 拿出誓约之石。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,3059,HACTION_SELECT7_1_1,exact,16,16,询问欧柏利斯克是什么。 | 继续听。 | 欧柏利斯克是什么。 | 说想去看看。 | 退到镜子外面。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,3143,HACTION_SELECT7_2,exact,4,4,点头。 | 我要走职业之路。 | 我要走追随主神之路。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,2,2,交出誓约之石。 | 交出发光的圣水。
select7_1_1,3059,HTML_PAGE_SELECT7_1_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select7_1_1,3059,HTML_PAGE_SELECT7_1_1,exact,10006,HACTION_SETPRO7,exact,6,6,说知道了。 | 移动到吉兹那里。 | 结束对话。
select7_1_1,3059,HTML_PAGE_SELECT7_1_1,exact,10255,HACTION_SET_SUCCEED,exact,4,4,结束对话。 | 结束查看。
select7_1_1,3059,HTML_PAGE_SELECT7_1_1,exact,3058,HACTION_SELECT7_1,exact,2,2,我选择魔道星之路。 | “我要成为剑星。”
select7_1_1,3059,HTML_PAGE_SELECT7_1_1,exact,3060,HACTION_SELECT7_1_1_1,exact,3,3,继续听。 | 询问故事中的厄夏勒的样子。
select7_1_1,3059,HTML_PAGE_SELECT7_1_1,exact,3143,HACTION_SELECT7_2,exact,2,2,我选择精灵星之路。 | “我要成为守护星。”
select7_1_1_1,3060,HTML_PAGE_SELECT7_1_1_1,exact,10006,HACTION_SETPRO7,exact,2,2,结束对话。
select7_1_1_1,3060,HTML_PAGE_SELECT7_1_1_1,exact,3061,HACTION_SELECT7_1_1_1_1,exact,1,1,点头。
select7_1_1_1_1,3061,HTML_PAGE_SELECT7_1_1_1_1,exact,10255,HACTION_SET_SUCCEED,exact,1,1,结束对话。
select7_2,3143,HTML_PAGE_SELECT7_2,exact,10004,HACTION_SETPRO5,exact,2,2,好的，我马上就出发。
select7_2,3143,HTML_PAGE_SELECT7_2,exact,10006,HACTION_SETPRO7,exact,4,4,结束对话。 | 说没有钥匙。
select7_2,3143,HTML_PAGE_SELECT7_2,exact,10007,HACTION_SETPRO8,exact,1,1,“是，我要成为守护星。”
select7_2,3143,HTML_PAGE_SELECT7_2,exact,10009,HACTION_SETPRO10,exact,1,1,是的，想成为精灵星。
select7_2,3143,HTML_PAGE_SELECT7_2,exact,1008,HACTION_FINISH_DIALOG,exact,7,7,结束对话。 | 结束查看。
select7_2,3143,HTML_PAGE_SELECT7_2,exact,3058,HACTION_SELECT7_1,exact,2,2,我要继续走无尽的战斗之路。 | 我要走无尽的战斗之路。
select7_2,3143,HTML_PAGE_SELECT7_2,exact,3144,HACTION_SELECT7_2_1,exact,3,3,让我再考虑一下。 | “我再考虑一下。” | 询问破碎的石棺的事情。
select7_2_1,3144,HTML_PAGE_SELECT7_2_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select7_2_1,3144,HTML_PAGE_SELECT7_2_1,exact,3058,HACTION_SELECT7_1,exact,2,2,我选择魔道星之路。 | “我要成为剑星。”
select7_2_1,3144,HTML_PAGE_SELECT7_2_1,exact,3143,HACTION_SELECT7_2,exact,2,2,我选择精灵星之路。 | “我要成为守护星。”
select7_3,3228,HTML_PAGE_SELECT7_3,exact,3229,HACTION_SELECT7_3_1,exact,1,1,询问破碎的石棺的事情。
select7_3_1,3229,HTML_PAGE_SELECT7_3_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select7_4,3313,HTML_PAGE_SELECT7_4,exact,3314,HACTION_SELECT7_4_1,exact,1,1,询问破碎的石棺的事情。
select7_4_1,3314,HTML_PAGE_SELECT7_4_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select8,3398,HTML_PAGE_SELECT8,exact,10007,HACTION_SETPRO8,exact,12,12,用奥德波动石替换球体。 | 用奥德波动石替换。 | 拿下饰品。 | 把巨大的伊德凝胶箱子插入希佩里安。 | 结束对话。
select8,3398,HTML_PAGE_SELECT8,exact,1008,HACTION_FINISH_DIALOG,exact,14,14,结束对话。
select8,3398,HTML_PAGE_SELECT8,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,17,17,报告结果。 | 点头。 | 继续听。 | 说还是第一次听到。 | 拿出施了魔法的书。
select8,3398,HTML_PAGE_SELECT8,exact,10255,HACTION_SET_SUCCEED,exact,5,5,登上战舰。 | 结束对话。 | 点头。
select8,3398,HTML_PAGE_SELECT8,exact,3399,HACTION_SELECT8_1,exact,47,47,继续听。 | 转达从罗特亚斯那里听到的话。 | 拿出德拉纳标本和鹅膏菌汁。 | 拿出标本箱，并转达苏尔拉的话。 | 报告结果。
select8,3398,HTML_PAGE_SELECT8,exact,3484,HACTION_SELECT8_2,exact,2,2,我选择护法星之路。 | “我要成为弓星。”
select8,3398,HTML_PAGE_SELECT8,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,11,11,拿出进攻计划书。 | 递出带回来的物品。 | 拿出计划书。 | 拿出伊德刻印，讲述发生的事情。 | 交出灼热的魔力心脏。
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10002,HACTION_SETPRO3,exact,2,2,结束对话。 | 准备好了！
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10006,HACTION_SETPRO7,exact,1,1,结束对话。
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10007,HACTION_SETPRO8,exact,30,30,移动到艾易隆沙漠。 | 稍等一下。 | 移动到泰奥勃莫斯城寨。 | 结束对话。 | “准备好了。”
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10008,HACTION_SETPRO9,exact,1,1,“是，我要成为杀星”
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10009,HACTION_SETPRO10,exact,1,1,登上战舰。
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10010,HACTION_SETPRO11,exact,1,1,是的，想成为治愈星。
select8_1,3399,HTML_PAGE_SELECT8_1,exact,1008,HACTION_FINISH_DIALOG,exact,2,2,结束对话。 | 结束对话
select8_1,3399,HTML_PAGE_SELECT8_1,exact,10255,HACTION_SET_SUCCEED,exact,9,9,结束对话。 | 说准备好了。 | 收起种子。
select8_1,3399,HTML_PAGE_SELECT8_1,exact,3400,HACTION_SELECT8_1_1,exact,5,5,敷衍点头。 | 让我再考虑一下。 | 等待配制解毒药。 | “我再考虑一下。
select8_1_1,3400,HTML_PAGE_SELECT8_1_1,exact,10007,HACTION_SETPRO8,exact,3,3,结束对话。
select8_1_1,3400,HTML_PAGE_SELECT8_1_1,exact,3399,HACTION_SELECT8_1,exact,2,2,我选择治愈星之路。 | “我要成为杀星。”
select8_1_1,3400,HTML_PAGE_SELECT8_1_1,exact,3484,HACTION_SELECT8_2,exact,2,2,我选择护法星之路。 | 我要成为弓星。”
select8_2,3484,HTML_PAGE_SELECT8_2,exact,10001,HACTION_SETPRO2,exact,1,1,结束对话。
select8_2,3484,HTML_PAGE_SELECT8_2,exact,10007,HACTION_SETPRO8,exact,1,1,结束对话。
select8_2,3484,HTML_PAGE_SELECT8_2,exact,10009,HACTION_SETPRO10,exact,1,1,“是，我要成为弓星。”
select8_2,3484,HTML_PAGE_SELECT8_2,exact,10011,HACTION_SETPRO12,exact,1,1,是的，想成为护法星。
select8_2,3484,HTML_PAGE_SELECT8_2,exact,1008,HACTION_FINISH_DIALOG,exact,2,2,结束对话。
select8_2,3484,HTML_PAGE_SELECT8_2,exact,3485,HACTION_SELECT8_2_1,exact,2,2,让我再考虑一下。 | “我再考虑一下。”
select8_2_1,3485,HTML_PAGE_SELECT8_2_1,exact,3399,HACTION_SELECT8_1,exact,2,2,我选择治愈星之路。 | “我要成为杀星。”
select8_2_1,3485,HTML_PAGE_SELECT8_2_1,exact,3484,HACTION_SELECT8_2,exact,2,2,我选择护法星之路。 | “我要成为弓星。”
select8_3,3569,HTML_PAGE_SELECT8_3,exact,1008,HACTION_FINISH_DIALOG,exact,1,1,结束对话。
select8_3,3569,HTML_PAGE_SELECT8_3,exact,3570,HACTION_SELECT8_3_1,exact,1,1,我要成为枪炮星。
select8_3,3569,HTML_PAGE_SELECT8_3,exact,3591,HACTION_SELECT8_3_2,exact,1,1,我要成为机甲星。
select8_3_1,3570,HTML_PAGE_SELECT8_3_1,exact,10014,HACTION_SETPRO15,exact,1,1,是，我要成为枪炮星。
select8_3_1,3570,HTML_PAGE_SELECT8_3_1,exact,3612,HACTION_SELECT8_3_3,exact,1,1,我再考虑一下。
select8_3_2,3591,HTML_PAGE_SELECT8_3_2,exact,10016,HACTION_SETPRO17,exact,1,1,是的，我要成为机甲星。
select8_3_2,3591,HTML_PAGE_SELECT8_3_2,exact,3612,HACTION_SELECT8_3_3,exact,1,1,我再考虑一下。
select8_3_3,3612,HTML_PAGE_SELECT8_3_3,exact,3570,HACTION_SELECT8_3_1,exact,1,1,我想选择枪炮星之路。
select8_3_3,3612,HTML_PAGE_SELECT8_3_3,exact,3591,HACTION_SELECT8_3_2,exact,1,1,我想选择机甲星之路。
select8_4,3654,HTML_PAGE_SELECT8_4,exact,10010,HACTION_SETPRO11,exact,1,1,重新领取服装。
select9,3739,HTML_PAGE_SELECT9,exact,10000,HACTION_SETPRO1,exact,1,1,捡起戒指。
select9,3739,HTML_PAGE_SELECT9,exact,10006,HACTION_SETPRO7,exact,2,2,结束对话。 | 移动到特米伦要塞。
select9,3739,HTML_PAGE_SELECT9,exact,10007,HACTION_SETPRO8,exact,1,1,结束对话。
select9,3739,HTML_PAGE_SELECT9,exact,10008,HACTION_SETPRO9,exact,12,12,移动到英吉斯温前哨基地。 | 点头。 | 退后。 | 在塔之碎片上标记x字后，等待援军。 | 获得生命的气息。
select9,3739,HTML_PAGE_SELECT9,exact,1007,HACTION_ASK_QUEST_ACCEPT,exact,20,20,重新拿出魔石。
select9,3739,HTML_PAGE_SELECT9,exact,1008,HACTION_FINISH_DIALOG,exact,30,30,结束对话。
select9,3739,HTML_PAGE_SELECT9,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,14,14,报告结果。 | 继续听。 | 点头。 | 拿出神圣吊坠。 | 将监狱收监表交给他，并跟他说已经知道真相。
select9,3739,HTML_PAGE_SELECT9,exact,10255,HACTION_SET_SUCCEED,exact,2,2,移动到沙帕灵开拓地。 | 移动到鲁比灵开拓地。
select9,3739,HTML_PAGE_SELECT9,exact,3740,HACTION_SELECT9_1,exact,49,49,问他是否要紧。 | 转达从罗特亚斯那里听到的话。 | 拿出标本箱，转达苏尔拉的话。 | 摇头。 | 继续对话。
select9,3739,HTML_PAGE_SELECT9,exact,3825,HACTION_SELECT9_2,exact,2,2,我想选择机甲星之路。 | “我要成为精灵星。”
select9,3739,HTML_PAGE_SELECT9,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,3,3,交出米拉詹特圣骑士之印章。 | 拿出东西，并转达沃夫冈的话。 | 交出潘利尔的犬牙之印章。
select9_1,3740,HTML_PAGE_SELECT9_1,exact,10007,HACTION_SETPRO8,exact,1,1,结束对话。
select9_1,3740,HTML_PAGE_SELECT9_1,exact,10008,HACTION_SETPRO9,exact,16,16,移动到帕塞尔塔村。 | 移动到索泰利亚圣地村。 | 移动到英吉斯温锡兰泰拉回廊入口。 | 结束对话。 | “知道了。”
select9_1,3740,HTML_PAGE_SELECT9_1,exact,10010,HACTION_SETPRO11,exact,1,1,“是，我要成为魔道星。”
select9_1,3740,HTML_PAGE_SELECT9_1,exact,10012,HACTION_SETPRO13,exact,1,1,是的，我想成为枪炮星。
select9_1,3740,HTML_PAGE_SELECT9_1,exact,1008,HACTION_FINISH_DIALOG,exact,9,9,结束对话。
select9_1,3740,HTML_PAGE_SELECT9_1,exact,10255,HACTION_SET_SUCCEED,exact,16,16,结束对话。 | 回答说知道了。 | 交出发光的誓约之石。 | 交出玲珑之光圣水。 | 拿出誓约之石。
select9_1,3740,HTML_PAGE_SELECT9_1,exact,3741,HACTION_SELECT9_1_1,exact,13,13,最起码能够阻止日后的牺牲。 | 是什么。 | 再说一遍。 | 继续听。 | 那今后该怎么办呢？
select9_1,3740,HTML_PAGE_SELECT9_1,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,2,2,交出誓约之石。 | 交出发光的圣水。
select9_1_1,3741,HTML_PAGE_SELECT9_1_1,exact,10002,HACTION_SETPRO3,exact,1,1,说谢谢。
select9_1_1,3741,HTML_PAGE_SELECT9_1_1,exact,10008,HACTION_SETPRO9,exact,5,5,结束对话。
select9_1_1,3741,HTML_PAGE_SELECT9_1_1,exact,10255,HACTION_SET_SUCCEED,exact,3,3,结束对话。
select9_1_1,3741,HTML_PAGE_SELECT9_1_1,exact,3740,HACTION_SELECT9_1,exact,2,2,我选择枪炮星之路。 | “我要做魔道星。”
select9_1_1,3741,HTML_PAGE_SELECT9_1_1,exact,3742,HACTION_SELECT9_1_1_1,exact,2,2,梦境的内容是什么。
select9_1_1,3741,HTML_PAGE_SELECT9_1_1,exact,3825,HACTION_SELECT9_2,exact,2,2,我选择机甲星之路。 | “我要做精灵星。”
select9_1_1_1,3742,HTML_PAGE_SELECT9_1_1_1,exact,3743,HACTION_SELECT9_1_1_1_1,exact,2,2,继续听下去。
select9_1_1_1_1,3743,HTML_PAGE_SELECT9_1_1_1_1,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,2,2,结束对话。
select9_2,3825,HTML_PAGE_SELECT9_2,exact,10011,HACTION_SETPRO12,exact,1,1,“是，我要成为精灵星。”
select9_2,3825,HTML_PAGE_SELECT9_2,exact,10014,HACTION_SETPRO15,exact,1,1,是的，我想成为机甲星。
select9_2,3825,HTML_PAGE_SELECT9_2,exact,1008,HACTION_FINISH_DIALOG,exact,11,11,结束对话。 | 结束查看。
select9_2,3825,HTML_PAGE_SELECT9_2,exact,3826,HACTION_SELECT9_2_1,exact,2,2,让我再考虑一下。 | “我再考虑一下。”
select9_2_1,3826,HTML_PAGE_SELECT9_2_1,exact,3740,HACTION_SELECT9_1,exact,2,2,我选择枪炮星之路。 | “我要做魔道星。”
select9_2_1,3826,HTML_PAGE_SELECT9_2_1,exact,3825,HACTION_SELECT9_2,exact,2,2,我选择机甲星之路。 | “我要做精灵星。”
select9_3,3910,HTML_PAGE_SELECT9_3,exact,3911,HACTION_SELECT9_3_1,exact,1,1,我要成为吟游星。
select9_3_1,3911,HTML_PAGE_SELECT9_3_1,exact,10015,HACTION_SETPRO16,exact,1,1,是，我要成为吟游星。
select9_3_1,3911,HTML_PAGE_SELECT9_3_1,exact,3932,HACTION_SELECT9_3_2,exact,1,1,我再考虑一下。
select9_3_2,3932,HTML_PAGE_SELECT9_3_2,exact,3911,HACTION_SELECT9_3_1,exact,1,1,我想选择吟游星之路。
select9_4,3995,HTML_PAGE_SELECT9_4,exact,10012,HACTION_SETPRO13,exact,1,1,把锯齿形状的剑插在石像上。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,10000,HACTION_SETPRO1,exact,6,6,决定捉拿长耳洛克斯。 | 决定捉拿阴险狡诈的希尼斯。 | 挑战赏金。 | 决定去见见皮格马利安。 | 决定去抓捕司考宾得。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,1002,HACTION_QUEST_ACCEPT_1,exact,20,20,接受。 | 说需要米拉詹特圣骑士鞋子。 | 说需要米拉詹特圣骑士武器。 | 说需要米拉詹特圣骑士手套。 | 说需要米拉詹特圣骑士护肩。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,1003,HACTION_QUEST_REFUSE_1,exact,8,8,拒绝。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,1007,HACTION_ASK_QUEST_ACCEPT,exact,401,391,点头。 | 继续听。 | 这次又是什么？ | 询问是什么事情。 | 询问什么是发光体的光。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,1008,HACTION_FINISH_DIALOG,exact,118,118,执行委托。 | 执行紧急指令。 | 拒绝。 | 履行委托。 | 情节展开到此告一段落。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,1012,HACTION_SELECT1_1,exact,17,17,继续听。 | 问生日宴到底有什么特别的。 | 继续听讲。 | 点头。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,20000,HACTION_QUEST_ACCEPT_SIMPLE,exact,1847,1847,接受。 | 수락한다. | 执行委托。 | 执行任务。 | 接收。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,20001,HACTION_QUEST_REFUSE_SIMPLE,exact,1847,1847,拒绝。 | 거절한다. | 结束查看。 | 拒绝任务。 | 结束对话。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,4763,HACTION_SELECT_NONE_1,exact,80,80,继续听。 | 询问任务是什么。 | 接受。 | 询问有没有其他办法。 | 询问怎么帮助他们。
select_none,4762,HTML_PAGE_SELECT_NONE,exact,4848,HACTION_SELECT_NONE_2,exact,1,1,说没兴趣。
select_none_1,4763,HTML_PAGE_SELECT_NONE_1,exact,1007,HACTION_ASK_QUEST_ACCEPT,exact,32,32,继续听下去。 | 继续听。 | 点头。 | 询问了解笛子用途的人。 | 询问是否可以帮忙。
select_none_1,4763,HTML_PAGE_SELECT_NONE_1,exact,20000,HACTION_QUEST_ACCEPT_SIMPLE,exact,44,44,接受。 | 说知道了。
select_none_1,4763,HTML_PAGE_SELECT_NONE_1,exact,20001,HACTION_QUEST_REFUSE_SIMPLE,exact,44,44,拒绝。
select_none_1,4763,HTML_PAGE_SELECT_NONE_1,exact,4764,HACTION_SELECT_NONE_1_1,exact,4,4,算是吧。 | 继续听。 | 听取文件内容。 | 讲述阿尔特盖德结界塔的马车事件。
select_none_1_1,4764,HTML_PAGE_SELECT_NONE_1_1,exact,1007,HACTION_ASK_QUEST_ACCEPT,exact,2,2,是不是记错了约定的地点呢？ | 继续听。
select_none_1_1,4764,HTML_PAGE_SELECT_NONE_1_1,exact,20000,HACTION_QUEST_ACCEPT_SIMPLE,exact,1,1,接受。
select_none_1_1,4764,HTML_PAGE_SELECT_NONE_1_1,exact,20001,HACTION_QUEST_REFUSE_SIMPLE,exact,1,1,拒绝。
select_none_1_1,4764,HTML_PAGE_SELECT_NONE_1_1,exact,4765,HACTION_SELECT_NONE_1_1_1,exact,1,1,使用后面的机器就能过去了吗？
select_none_1_1_1,4765,HTML_PAGE_SELECT_NONE_1_1_1,exact,20000,HACTION_QUEST_ACCEPT_SIMPLE,exact,1,1,接受。
select_none_1_1_1,4765,HTML_PAGE_SELECT_NONE_1_1_1,exact,20001,HACTION_QUEST_REFUSE_SIMPLE,exact,1,1,拒绝。
select_none_2,4848,HTML_PAGE_SELECT_NONE_2,exact,1008,HACTION_FINISH_DIALOG,exact,5,5,结束对话。
select_quest,10,HTML_PAGE_SELECT_QUEST,exact,10000,HACTION_SETPRO1,exact,4,4,把白金功勋勋章扔进去。 | 投掷金功勋勋章。
select_success,10002,HTML_PAGE_DEFAULT_SUCCESS,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,2911,2901,点头。 | 说还不知道。 | 稍作等待。 | 向他报告在纳拉克卡里发生的事。 | 继续听。
select_success,10002,HTML_PAGE_DEFAULT_SUCCESS,exact,2034,HACTION_SELECT4,exact,6,6,"报告结果。 | ""报告结果，并拿出10,000,000基纳。"" | ""报告结果，并拿出15,000,000基纳。"" | ""报告结果，并拿出20,000,000基纳。"""
select_talknpc01,5103,HTML_PAGE_SELECT_TALKNPC01,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc02,5104,HTML_PAGE_SELECT_TALKNPC02,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc03,5105,HTML_PAGE_SELECT_TALKNPC03,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc04,5106,HTML_PAGE_SELECT_TALKNPC04,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc05,5107,HTML_PAGE_SELECT_TALKNPC05,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc06,5108,HTML_PAGE_SELECT_TALKNPC06,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc07,5109,HTML_PAGE_SELECT_TALKNPC07,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc08,5110,HTML_PAGE_SELECT_TALKNPC08,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc09,5111,HTML_PAGE_SELECT_TALKNPC09,exact,20003,HACTION_SETPRO_NEXT,exact,2,2,结束对话。 | 대화를 마친다.
select_talknpc10,5112,HTML_PAGE_SELECT_TALKNPC10,exact,20003,HACTION_SETPRO_NEXT,exact,1,1,대화를 마친다.
select_talknpc11,5113,HTML_PAGE_SELECT_TALKNPC11,exact,20003,HACTION_SETPRO_NEXT,exact,1,1,대화를 마친다.
select_talknpc12,5114,HTML_PAGE_SELECT_TALKNPC12,exact,20003,HACTION_SETPRO_NEXT,exact,1,1,대화를 마친다.
select_talknpc13,5115,HTML_PAGE_SELECT_TALKNPC13,exact,20003,HACTION_SETPRO_NEXT,exact,1,1,대화를 마친다.
select_talknpc14,5116,HTML_PAGE_SELECT_TALKNPC14,exact,20003,HACTION_SETPRO_NEXT,exact,1,1,대화를 마친다.
select_talknpc15,5117,HTML_PAGE_SELECT_TALKNPC15,exact,20003,HACTION_SETPRO_NEXT,exact,1,1,대화를 마친다.
